source_url,school,school_ar,school_city,school_city_ar,school_country,school_country_ar,region,title,title_ar,summary,summary_ar,subject,format,start,end,days,price,currency,langs,audience,audience_ar,highlights,highlights_ar,rating,reviews,scraped_at,extraction
https://executive-education.nus.edu.sg/programmes/accounting-finance-for-non-financial-managers/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Accounting & Finance for Non-Financial Managers,المحاسبة والتمويل للمديرين غير الماليين,"A 5-day on-campus program from NUS Business School, running 16 November 2026 to 20 November 2026.",برنامج حضوري لمدة 5 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 16 نوفمبر 2026 إلى 20 نوفمبر 2026.,finance,in-person,2026-11-16,2026-11-20,5,5722,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/driving-strategic-innovation/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Driving Strategic Innovation,قيادة الابتكار الاستراتيجي,"A 5-day on-campus program from NUS Business School, running 16 November 2026 to 20 November 2026.",برنامج حضوري لمدة 5 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 16 نوفمبر 2026 إلى 20 نوفمبر 2026.,strategy,in-person,2026-11-16,2026-11-20,5,7074,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/python-for-business-analytics/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Python for Business Analytics,بايثون لتحليلات الأعمال,"A 3-day on-campus program from NUS Business School, running 16 November 2026 to 18 November 2026.",برنامج حضوري لمدة 3 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 16 نوفمبر 2026 إلى 18 نوفمبر 2026.,data,in-person,2026-11-16,2026-11-18,3,3270,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/ai-for-leaders-leveraging-data-analytics-for-business/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,AI for Leaders: Leveraging Data Analytics for Business,الذكاء الاصطناعي للقادة: توظيف تحليلات البيانات في الأعمال,"A 5-day on-campus program from NUS Business School, running 23 November 2026 to 27 November 2026.",برنامج حضوري لمدة 5 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 23 نوفمبر 2026 إلى 27 نوفمبر 2026.,data,in-person,2026-11-23,2026-11-27,5,6529,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/strategic-management-in-disruptive-times/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Strategic Management in Disruptive Times,الإدارة الاستراتيجية في أوقات التحوّلات الجذرية,"A 5-day on-campus program from NUS Business School, running 23 November 2026 to 27 November 2026.",برنامج حضوري لمدة 5 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 23 نوفمبر 2026 إلى 27 نوفمبر 2026.,strategy,in-person,2026-11-23,2026-11-27,5,7590,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/ai-agent-for-finance/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,"AI for Finance Leaders – Strategy, Performance, and Control",الذكاء الاصطناعي لقادة التمويل: الاستراتيجية والأداء والرقابة,"A 4-day on-campus program from NUS Business School, running 1 December 2026 to 4 December 2026.",برنامج حضوري لمدة 4 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 1 ديسمبر 2026 إلى 4 ديسمبر 2026.,finance,in-person,2026-12-01,2026-12-04,4,4578,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/social-and-sustainable-investing/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Social and Sustainable Investing,الاستثمار الاجتماعي والمستدام,"A 2-day on-campus program from NUS Business School, running 2 December 2026 to 3 December 2026.",برنامج حضوري لمدة يومين من كلية الأعمال بجامعة سنغافورة الوطنية، من 2 ديسمبر 2026 إلى 3 ديسمبر 2026.,sustainability,in-person,2026-12-02,2026-12-03,2,2180,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/agentic-enterprises-leveraging-ai-agents-for-business/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Agentic Enterprises – Leveraging AI Agents for Business,المؤسسات المعتمدة على الوكلاء الاصطناعيين: توظيف وكلاء الذكاء الاصطناعي في الأعمال,"A 5-day on-campus program from NUS Business School, running 7 December 2026 to 11 December 2026.",برنامج حضوري لمدة 5 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 7 ديسمبر 2026 إلى 11 ديسمبر 2026.,digital,in-person,2026-12-07,2026-12-11,5,5722,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/strategic-human-resource-management/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Strategic Human Resource Management,الإدارة الاستراتيجية للموارد البشرية,"A 5-day on-campus program from NUS Business School, running 7 December 2026 to 11 December 2026.",برنامج حضوري لمدة 5 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 7 ديسمبر 2026 إلى 11 ديسمبر 2026.,people,in-person,2026-12-07,2026-12-11,5,5722,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/enhancing-banking-finance-with-ai-tools-risk-management-for-executives/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Enhancing Banking & Finance with AI : Tools & Risk Management for Executives,تعزيز الخدمات المصرفية والمالية بالذكاء الاصطناعي: الأدوات وإدارة المخاطر للتنفيذيين,"A 3-day on-campus program from NUS Business School, running 14 December 2026 to 16 December 2026.",برنامج حضوري لمدة 3 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 14 ديسمبر 2026 إلى 16 ديسمبر 2026.,finance,in-person,2026-12-14,2026-12-16,3,3106,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/human-resource-law/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Human Resource Law,قانون الموارد البشرية,"A 2-day on-campus program from NUS Business School, running 7 January 2027 to 8 January 2027.",برنامج حضوري لمدة يومين من كلية الأعمال بجامعة سنغافورة الوطنية، من 7 يناير 2027 إلى 8 يناير 2027.,people,in-person,2027-01-07,2027-01-08,2,2180,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/sustainability-reporting-and-analysis/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Sustainability Reporting and Analysis,إعداد تقارير الاستدامة وتحليلها,"A 10-day blended program from NUS Business School, running 7 January 2027 to 16 January 2027.",برنامج مدمج لمدة 10 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 7 يناير 2027 إلى 16 يناير 2027.,sustainability,blended,2027-01-07,2027-01-16,10,2943,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/analytics-for-leaders-classroom-synchronous-e-learning/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Analytics for Leaders,تحليل البيانات للقادة,"A 10-day blended program from NUS Business School, running 8 January 2027 to 22 January 2027.",برنامج مدمج لمدة 10 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 8 يناير 2027 إلى 22 يناير 2027.,data,blended,2027-01-08,2027-01-22,10,2943,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/leadership-in-supply-chain-operations-sustainability/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,"Leadership in Supply Chain , Operations & Sustainability",القيادة في سلسلة الإمداد والعمليات والاستدامة,"A 15-day blended program from NUS Business School, running 11 January 2027 to 2 February 2027.",برنامج مدمج لمدة 15 يومًا من كلية الأعمال بجامعة سنغافورة الوطنية، من 11 يناير 2027 إلى 2 فبراير 2027.,operations,blended,2027-01-11,2027-02-02,15,5886,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/ailhr/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Artificial Intelligence for Leaders: HR Transformation with Generative AI,الذكاء الاصطناعي للقادة: تحويل الموارد البشرية بالذكاء الاصطناعي التوليدي,"A 3-day on-campus program from NUS Business School, running 13 January 2027 to 15 January 2027.",برنامج حضوري لمدة 3 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 13 يناير 2027 إلى 15 يناير 2027.,people,in-person,2027-01-13,2027-01-15,3,3434,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/managing-change-synchronous-e-learning/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Managing Change,إدارة التغيير,"A 10-day blended program from NUS Business School, running 19 January 2027 to 27 January 2027.",برنامج مدمج لمدة 10 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 19 يناير 2027 إلى 27 يناير 2027.,leadership,blended,2027-01-19,2027-01-27,10,2943,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/business-contracts-classroom/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Business Contracts,العقود التجارية,"A 10-day blended program from NUS Business School, running 1 March 2027 to 8 March 2027.",برنامج مدمج لمدة 10 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 1 مارس 2027 إلى 8 مارس 2027.,negotiation,blended,2027-03-01,2027-03-08,10,2943,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://executive-education.nus.edu.sg/programmes/managing-people-with-data/,NUS Business School,كلية الأعمال بجامعة سنغافورة الوطنية,Singapore,سنغافورة,Singapore,سنغافورة,asia,Managing People with Data,إدارة الأفراد بالاستناد إلى البيانات,"A 10-day blended program from NUS Business School, running 5 May 2027 to 12 May 2027.",برنامج مدمج لمدة 10 أيام من كلية الأعمال بجامعة سنغافورة الوطنية، من 5 مايو 2027 إلى 12 مايو 2027.,data,blended,2027-05-05,2027-05-12,10,2943,SGD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://execed.stern.nyu.edu/products/entrepreneurship-through-acquisition-a-proven-path-to-ownership,NYU Stern School of Business,كلية شتيرن للأعمال بجامعة نيويورك,New York,نيويورك,United States,الولايات المتحدة,americas,Entrepreneurship Through Acquisition: A Proven Path to Ownership,ريادة الأعمال عبر الاستحواذ: مسار مثبت نحو الملكية,"A 2-day on-campus program from NYU Stern School of Business, running 16 October 2026 to 17 October 2026.",برنامج حضوري لمدة يومين من كلية شتيرن للأعمال بجامعة نيويورك، من 16 أكتوبر 2026 إلى 17 أكتوبر 2026.,entrepreneurship,in-person,2026-10-16,2026-10-17,2,3500,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://execed.stern.nyu.edu/products/roi-ai-marketing,NYU Stern School of Business,كلية شتيرن للأعمال بجامعة نيويورك,New York,نيويورك,United States,الولايات المتحدة,americas,Driving ROI with AI-Powered Marketing,تعزيز العائد على الاستثمار عبر التسويق المدعوم بالذكاء الاصطناعي,"A 3-day on-campus program from NYU Stern School of Business, running 4 November 2026 to 6 November 2026.",برنامج حضوري لمدة 3 أيام من كلية شتيرن للأعمال بجامعة نيويورك، من 4 نوفمبر 2026 إلى 6 نوفمبر 2026.,marketing,in-person,2026-11-04,2026-11-06,3,4752,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://execed.stern.nyu.edu/products/bundle-leading-business-transformation-leading-in-the-age-of-ai,NYU Stern School of Business,كلية شتيرن للأعمال بجامعة نيويورك,New York,نيويورك,United States,الولايات المتحدة,americas,BUNDLE: Leading Business Transformation & Leading in the Age of AI,حزمة برامج: قيادة التحول المؤسسي وقيادة عصر الذكاء الاصطناعي,"A 4-day on-campus program from NYU Stern School of Business, running 9 November 2026 to 12 November 2026.",برنامج حضوري لمدة 4 أيام من كلية شتيرن للأعمال بجامعة نيويورك، من 9 نوفمبر 2026 إلى 12 نوفمبر 2026.,leadership,in-person,2026-11-09,2026-11-12,4,6460,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://execed.stern.nyu.edu/products/leading-in-the-age-of-ai,NYU Stern School of Business,كلية شتيرن للأعمال بجامعة نيويورك,New York,نيويورك,United States,الولايات المتحدة,americas,Leading in the Age of AI,القيادة في عصر الذكاء الاصطناعي,"A 2-day on-campus program from NYU Stern School of Business, running 9 November 2026 to 10 November 2026.",برنامج حضوري لمدة يومين من كلية شتيرن للأعمال بجامعة نيويورك، من 9 نوفمبر 2026 إلى 10 نوفمبر 2026.,digital,in-person,2026-11-09,2026-11-10,2,3344,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://execed.stern.nyu.edu/products/leadership-training-for-high-potentials,NYU Stern School of Business,كلية شتيرن للأعمال بجامعة نيويورك,New York,نيويورك,United States,الولايات المتحدة,americas,Leadership Training for High Potentials,التأهيل القيادي للكفاءات الواعدة,"A 2-day on-campus program from NYU Stern School of Business, running 10 November 2026 to 11 November 2026.",برنامج حضوري لمدة يومين من كلية شتيرن للأعمال بجامعة نيويورك، من 10 نوفمبر 2026 إلى 11 نوفمبر 2026.,leadership,in-person,2026-11-10,2026-11-11,2,3344,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://execed.stern.nyu.edu/products/leading-business-transformation,NYU Stern School of Business,كلية شتيرن للأعمال بجامعة نيويورك,New York,نيويورك,United States,الولايات المتحدة,americas,Leading Business Transformation,قيادة التحول المؤسسي,"A 2-day on-campus program from NYU Stern School of Business, running 11 November 2026 to 12 November 2026.",برنامج حضوري لمدة يومين من كلية شتيرن للأعمال بجامعة نيويورك، من 11 نوفمبر 2026 إلى 12 نوفمبر 2026.,leadership,in-person,2026-11-11,2026-11-12,2,3344,USD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/leadership_presence-virtual.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Developing Your Leadership Presence - Virtual,تطوير حضورك القيادي (عن بُعد),"A 9-day online program from Smith School of Business, Queen's University, running 22 September 2026 to 30 September 2026.",برنامج عبر الإنترنت لمدة 9 أيام من كلية سميث للأعمال بجامعة كوينز، من 22 سبتمبر 2026 إلى 30 سبتمبر 2026.,leadership,online,2026-09-22,2026-09-30,9,3300,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/learning-to-lead-virtual.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Learning to Lead - Virtual,تعلّم القيادة (عن بُعد),"A 9-day online program from Smith School of Business, Queen's University, running 24 September 2026 to 2 October 2026.",برنامج عبر الإنترنت لمدة 9 أيام من كلية سميث للأعمال بجامعة كوينز، من 24 سبتمبر 2026 إلى 2 أكتوبر 2026.,leadership,online,2026-09-24,2026-10-02,9,2000,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/intro-to-ai.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Leading an AI-Ready Organization: Foundations for Business Leaders,قيادة مؤسسة جاهزة للذكاء الاصطناعي: أساسيات لقادة الأعمال,"A 2-day on-campus program from Smith School of Business, Queen's University, running 29 September 2026 to 30 September 2026.",برنامج حضوري لمدة يومين من كلية سميث للأعمال بجامعة كوينز، من 29 سبتمبر 2026 إلى 30 سبتمبر 2026.,digital,in-person,2026-09-29,2026-09-30,2,3700,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/leadership_presence.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Developing Your Leadership Presence,تطوير حضورك القيادي,"A 2-day on-campus program from Smith School of Business, Queen's University, running 1 October 2026 to 2 October 2026.",برنامج حضوري لمدة يومين من كلية سميث للأعمال بجامعة كوينز، من 1 أكتوبر 2026 إلى 2 أكتوبر 2026.,leadership,in-person,2026-10-01,2026-10-02,2,3900,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/principles_accounting.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Accounting and Finance Fundamentals,أساسيات المحاسبة والتمويل,"A 2-day on-campus program from Smith School of Business, Queen's University, running 5 October 2026 to 6 October 2026.",برنامج حضوري لمدة يومين من كلية سميث للأعمال بجامعة كوينز، من 5 أكتوبر 2026 إلى 6 أكتوبر 2026.,finance,in-person,2026-10-05,2026-10-06,2,3700,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/execution-gap-virtual.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Closing the Strategy-Execution Gap,سد الفجوة بين الاستراتيجية والتنفيذ,"A 9-day online program from Smith School of Business, Queen's University, running 8 October 2026 to 16 October 2026.",برنامج عبر الإنترنت لمدة 9 أيام من كلية سميث للأعمال بجامعة كوينز، من 8 أكتوبر 2026 إلى 16 أكتوبر 2026.,strategy,online,2026-10-08,2026-10-16,9,3000,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/competitive-strategy.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Strategic Thinking: Turning Complexity into Clarity,التفكير الاستراتيجي: تحويل التعقيد إلى وضوح,"A 2-day on-campus program from Smith School of Business, Queen's University, running 8 October 2026 to 9 October 2026.",برنامج حضوري لمدة يومين من كلية سميث للأعمال بجامعة كوينز، من 8 أكتوبر 2026 إلى 9 أكتوبر 2026.,strategy,in-person,2026-10-08,2026-10-09,2,3700,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/coaching-high-performance.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Coaching for High Performance,التدريب لتحقيق الأداء العالي,"A 2-day on-campus program from Smith School of Business, Queen's University, running 14 October 2026 to 15 October 2026.",برنامج حضوري لمدة يومين من كلية سميث للأعمال بجامعة كوينز، من 14 أكتوبر 2026 إلى 15 أكتوبر 2026.,leadership,in-person,2026-10-14,2026-10-15,2,3700,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/public_policy.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Public Executive Program,البرنامج التنفيذي للقطاع العام,"A 5-day on-campus program from Smith School of Business, Queen's University, running 19 October 2026 to 23 October 2026.",برنامج حضوري لمدة 5 أيام من كلية سميث للأعمال بجامعة كوينز، من 19 أكتوبر 2026 إلى 23 أكتوبر 2026.,leadership,in-person,2026-10-19,2026-10-23,5,11000,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/communicating-with-impact-virtual.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Communicating With Impact - Virtual,التواصل المؤثر (عن بُعد),"A 9-day online program from Smith School of Business, Queen's University, running 22 October 2026 to 30 October 2026.",برنامج عبر الإنترنت لمدة 9 أيام من كلية سميث للأعمال بجامعة كوينز، من 22 أكتوبر 2026 إلى 30 أكتوبر 2026.,leadership,online,2026-10-22,2026-10-30,9,3000,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/organizational_change.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Strategic Planning and Leading Change,التخطيط الاستراتيجي وقيادة التغيير,"A 2-day on-campus program from Smith School of Business, Queen's University, running 22 October 2026 to 23 October 2026.",برنامج حضوري لمدة يومين من كلية سميث للأعمال بجامعة كوينز، من 22 أكتوبر 2026 إلى 23 أكتوبر 2026.,strategy,in-person,2026-10-22,2026-10-23,2,3700,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/ai-for-leaders.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,AI for Leaders,الذكاء الاصطناعي للقادة,"A 5-day on-campus program from Smith School of Business, Queen's University, running 26 October 2026 to 30 October 2026.",برنامج حضوري لمدة 5 أيام من كلية سميث للأعمال بجامعة كوينز، من 26 أكتوبر 2026 إلى 30 أكتوبر 2026.,digital,in-person,2026-10-26,2026-10-30,5,11000,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/learning-to-lead.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Learning to Lead,تعلّم القيادة,"A 2-day on-campus program from Smith School of Business, Queen's University, running 2 November 2026 to 3 November 2026.",برنامج حضوري لمدة يومين من كلية سميث للأعمال بجامعة كوينز، من 2 نوفمبر 2026 إلى 3 نوفمبر 2026.,leadership,in-person,2026-11-02,2026-11-03,2,2700,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/strategic-execution.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Strategic Execution,التنفيذ الاستراتيجي,"A 5-day on-campus program from Smith School of Business, Queen's University, running 2 November 2026 to 6 November 2026.",برنامج حضوري لمدة 5 أيام من كلية سميث للأعمال بجامعة كوينز، من 2 نوفمبر 2026 إلى 6 نوفمبر 2026.,strategy,in-person,2026-11-02,2026-11-06,5,11000,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/leadership.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Leadership,القيادة,"A 5-day on-campus program from Smith School of Business, Queen's University, running 9 November 2026 to 13 November 2026.",برنامج حضوري لمدة 5 أيام من كلية سميث للأعمال بجامعة كوينز، من 9 نوفمبر 2026 إلى 13 نوفمبر 2026.,leadership,in-person,2026-11-09,2026-11-13,5,11000,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/project_leadership.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Project Leadership,قيادة المشاريع,"A 2-day on-campus program from Smith School of Business, Queen's University, running 9 November 2026 to 10 November 2026.",برنامج حضوري لمدة يومين من كلية سميث للأعمال بجامعة كوينز، من 9 نوفمبر 2026 إلى 10 نوفمبر 2026.,operations,in-person,2026-11-09,2026-11-10,2,3700,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/negotiating.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Negotiating and Consensus Building,التفاوض وبناء التوافق,"A 2-day on-campus program from Smith School of Business, Queen's University, running 11 November 2026 to 12 November 2026.",برنامج حضوري لمدة يومين من كلية سميث للأعمال بجامعة كوينز، من 11 نوفمبر 2026 إلى 12 نوفمبر 2026.,negotiation,in-person,2026-11-11,2026-11-12,2,3700,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/principles_accounting-virtual.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Accounting and Finance Fundamentals - Virtual,أساسيات المحاسبة والتمويل (عن بُعد),"A 9-day online program from Smith School of Business, Queen's University, running 16 November 2026 to 24 November 2026.",برنامج عبر الإنترنت لمدة 9 أيام من كلية سميث للأعمال بجامعة كوينز، من 16 نوفمبر 2026 إلى 24 نوفمبر 2026.,finance,online,2026-11-16,2026-11-24,9,3000,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/empowering-women.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Empowering Women to Succeed in Negotiations,تمكين المرأة للتفوق في التفاوض,"A 3-day on-campus program from Smith School of Business, Queen's University, running 16 November 2026 to 18 November 2026.",برنامج حضوري لمدة 3 أيام من كلية سميث للأعمال بجامعة كوينز، من 16 نوفمبر 2026 إلى 18 نوفمبر 2026.,negotiation,in-person,2026-11-16,2026-11-18,3,6600,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/organizational-structure.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Organizational Structure and Culture,الهيكل التنظيمي والثقافة المؤسسية,"A 2-day on-campus program from Smith School of Business, Queen's University, running 16 November 2026 to 17 November 2026.",برنامج حضوري لمدة يومين من كلية سميث للأعمال بجامعة كوينز، من 16 نوفمبر 2026 إلى 17 نوفمبر 2026.,people,in-person,2026-11-16,2026-11-17,2,3700,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/communicating-with-impact.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Communicating With Impact,التواصل المؤثر,"A 2-day on-campus program from Smith School of Business, Queen's University, running 23 November 2026 to 24 November 2026.",برنامج حضوري لمدة يومين من كلية سميث للأعمال بجامعة كوينز، من 23 نوفمبر 2026 إلى 24 نوفمبر 2026.,leadership,in-person,2026-11-23,2026-11-24,2,3700,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
https://smith.queensu.ca/executiveeducation/programs/conflict-management.php,"Smith School of Business, Queen's University",كلية سميث للأعمال بجامعة كوينز,Kingston,كينغستون,Canada,كندا,americas,Conflict Management,إدارة النزاعات,"A 2-day on-campus program from Smith School of Business, Queen's University, running 25 November 2026 to 26 November 2026.",برنامج حضوري لمدة يومين من كلية سميث للأعمال بجامعة كوينز، من 25 نوفمبر 2026 إلى 26 نوفمبر 2026.,negotiation,in-person,2026-11-25,2026-11-26,2,3700,CAD,en,,,,,,,2026-09-14T00:00:00Z,school-page
